,content,hit_count,last_hit,cost,id
0,1004.0,0.0,1636709007.970488,350.0,2a647f03-5b97-4137-9f5a-5fe46ae86611
0,1023.0,0.0,1636709007.983298,350.0,e93d08bc-66bc-485e-a33f-6b28a10b2810
0,2377.0,0.0,1636709007.988842,350.0,958c6401-8193-4a8c-8a7e-675d6a8a8e70
0,1015.0,0.0,1636709007.993986,350.0,cd6ab310-c27a-44af-8ac2-22cda9e2f04e
0,1003.0,0.0,1636709008.005349,350.0,9480f985-528c-4339-b520-ea4240a39de3
0,1001.0,0.0,1636709008.015361,350.0,d51ddf45-ba24-49f2-a721-9969c095a66f
0,1002.0,0.0,1636709008.036294,350.0,52989534-0ebf-448a-b0e6-021f8e661b2f
0,1002.0,0.0,1636709008.043882,350.0,91834f9b-19a7-4de4-9c68-18a94e4a34fb
0,1002.0,0.0,1636709008.051297,350.0,f94df4ec-6f83-48d1-a7d9-803c6c47ace8
0,1001.0,0.0,1636709008.055665,350.0,ec838796-594b-470e-8939-cadd5d7dc646
0,1013.0,0.0,1636709008.059762,350.0,be789655-3d2a-4cc6-8274-3ef6e0b20702
0,1009.0,0.0,1636709008.064192,350.0,0299fcc3-4b87-424b-9e4b-90ad69d833f0
0,1001.0,0.0,1636709008.070786,350.0,7cb82917-14bb-40f0-9c30-7ceea1a4ce5b
0,1004.0,0.0,1636709008.075304,350.0,44241db3-e75d-4f79-bb5b-78801c46ed60
0,1001.0,0.0,1636709008.0794,350.0,8b13a165-bc5f-4dd6-8ab1-6d9dbcbb7ecb
0,1004.0,0.0,1636709008.084143,350.0,9f861080-0e68-4fc2-8dcc-68931c69e763
0,1001.0,0.0,1636709008.0882,350.0,44e6eed9-7647-4da0-b8e6-e8cab3a3d31e
0,1180.0,0.0,1636709008.092157,350.0,b702a7fd-263c-4ab2-be94-e41ae58473a6
0,1004.0,0.0,1636709008.096056,350.0,34c45417-79b7-4cb1-9937-28b7250a3ade
0,1002.0,0.0,1636709008.100354,350.0,84b662d2-1bbe-426b-b52e-9bb8103d1369
0,1005.0,0.0,1636709008.104119,350.0,f7f998f1-2a1e-4c5b-a989-89ff35e9b6de
0,1001.0,0.0,1636709008.10858,350.0,2f2f13d1-7ff8-4f75-8687-0c14f85e5031
0,1002.0,0.0,1636709008.112433,350.0,74ac82ef-877d-4e26-ab68-5a99ce4395e4
0,1013.0,0.0,1636709008.116395,350.0,bf11466f-5299-408f-8e3e-aee222e11b0a
0,1001.0,0.0,1636709008.120145,350.0,00f9859e-aa42-4d10-8e4c-cdfc7a51b517
0,1002.0,0.0,1636709008.124308,350.0,b1a905fb-4213-4c68-b7ba-b8ed66c51474
0,1001.0,0.0,1636709008.128873,350.0,725532c2-91f4-4291-92d7-6a086520cfdf
0,1001.0,0.0,1636709008.132761,350.0,85a18a1c-e22d-469f-a629-a9d44ed12e2c
0,1007.0,0.0,1636709008.136811,350.0,b52b0688-275a-422b-a79e-1ddf2258dda2
0,1002.0,0.0,1636709008.140996,350.0,9a92aab9-abc1-4288-91e0-ad9396348e9b
0,1001.0,0.0,1636709008.14501,350.0,98cece9d-bfcb-44c0-bc74-f8e09ab02c94
0,1001.0,0.0,1636709008.149104,350.0,d4e106ae-94bf-4c0b-a661-247d3802562f
0,1002.0,0.0,1636709008.154839,350.0,8050d5ac-b741-4abd-98b1-c4baa3f34a47
0,1002.0,0.0,1636709008.176064,350.0,5294cf7c-9e18-4215-b174-b5d364dc5037
0,1003.0,0.0,1636709008.191064,350.0,5afb9395-09c6-4df0-85fc-9c6bf929b5b7
0,1012.0,0.0,1636709008.198154,350.0,e8956ec1-bcb5-4d74-9114-c159b01adbea
0,1001.0,0.0,1636709008.203702,350.0,cb1f8ce5-86f9-45b6-a9c8-0eb47f787e47
0,1006.0,0.0,1636709008.215921,350.0,a5ca72be-9669-4596-937f-960c1e9538c5
0,1002.0,0.0,1636709008.221872,350.0,b42590c6-4e5b-4705-a224-af35100d9a70
0,1002.0,0.0,1636709008.22966,350.0,358c0f29-62a4-4b9b-842d-4879517c81dc
0,1001.0,0.0,1636709008.235598,350.0,635d8b28-d655-4f33-ba06-61dcbb9d1519
0,1001.0,0.0,1636709008.242464,350.0,d3fd179b-7379-433a-a2e6-38450e3ad255
0,1001.0,0.0,1636709008.247853,350.0,0db6f7b0-409d-4358-a0c4-c31f4c502696
0,1738.0,0.0,1636709008.252073,350.0,ab31bfad-20fd-4c92-a29b-1826ecc0c226
0,1002.0,0.0,1636709008.263605,350.0,d513ef1e-7462-4c40-86ee-39f628ebb2af
0,1001.0,0.0,1636709008.268848,350.0,553fab2e-0022-4750-aa59-67a6b023ca36
0,1004.0,0.0,1636709008.274606,350.0,ea069ea8-c879-49c9-b347-e19053d9ca52
0,1008.0,0.0,1636709008.280065,350.0,6bcc80f0-1464-47b2-b953-80a6beac3b5d
0,1001.0,0.0,1636709008.283961,350.0,734ab0e5-c31c-468b-b630-1d39f30d9ac5
0,1155.0,0.0,1636709008.28783,350.0,89d025da-7f06-4c83-adb4-59c2975bafc3
0,1009.0,0.0,1636709008.291952,350.0,e721fbce-ff6e-4ab9-8598-c7e8782fd301
0,1002.0,0.0,1636709008.296108,350.0,ca92a00c-5155-4857-a1f7-d852543daf0d
0,1003.0,0.0,1636709008.299907,350.0,f849ded5-8523-405d-b8b9-d65b9a7cbdf5
0,1002.0,0.0,1636709008.303978,350.0,cddd8bb0-376e-4d40-87af-afd9d3ee3f1d
0,1004.0,0.0,1636709008.308119,350.0,43e3cd61-4323-47b7-9701-a2db935bf6d3
0,1131.0,0.0,1636709008.311881,350.0,9b79acc7-3a37-431b-a2ab-4bf58c977c46
0,1001.0,0.0,1636709008.316256,350.0,633dcaf6-8682-4fb6-8581-58e52b231eb8
0,1004.0,0.0,1636709008.319996,350.0,83169b55-2ba3-4bfe-b961-c8f14bc16149
0,1004.0,0.0,1636709008.323724,350.0,7de3d2bc-e252-4680-a6be-30b5ca3987ca
0,1001.0,0.0,1636709008.32747,350.0,279313d9-fcd8-4fa2-b2f4-e4280489eb64
0,1001.0,0.0,1636709008.331841,350.0,75a17ee4-25af-48ff-842c-8356f5e7d990
0,1001.0,0.0,1636709008.335602,350.0,b13ef822-56cf-4e41-8c3c-2ed5e48fa9f6
0,1004.0,0.0,1636709008.339362,350.0,a37ab1a7-083e-4e61-92ad-af313f4e6cb8
0,1002.0,0.0,1636709008.3431,350.0,45946b50-3752-433c-bf2a-4fb5b4ea8e65
0,1016.0,0.0,1636709008.347094,350.0,a0ffd74f-ee27-4f9c-9d28-9c9286f58846
0,1009.0,0.0,1636709008.351257,350.0,ca76ccf9-be90-447c-a796-069fa6b992fb
0,1016.0,0.0,1636709008.354993,350.0,62c1dfbe-4fd3-47c9-b761-756319554850
0,1009.0,0.0,1636709008.362607,350.0,7508830b-f847-4b80-a628-06838b308150
0,1002.0,0.0,1636709008.371614,350.0,846da228-2f45-4e71-aac3-9558464d9020
0,1003.0,0.0,1636709008.375937,350.0,fdd19708-d305-405e-ad8c-61a46654f840
0,1001.0,0.0,1636709008.380647,350.0,2d906a30-94d8-47ac-b7b1-3a1c7faf89ab
0,1003.0,0.0,1636709008.38555,350.0,84706cb5-ef21-452b-85ed-2fd87e4d1867
0,1001.0,0.0,1636709008.390527,350.0,528f9e58-e185-4a8c-8535-5607afc5b2bc
0,1001.0,0.0,1636709008.394552,350.0,0438d9d6-d249-48d9-94d5-f4300ca44da8
0,1002.0,0.0,1636709008.406136,350.0,65f24408-64ad-4cbe-a42e-14344fee90f1
0,1050.0,0.0,1636709008.416408,350.0,7cab34c7-a62e-492d-8fb1-bf76fa832647
0,1002.0,0.0,1636709008.421775,350.0,9251fa5e-8194-443c-a0f0-ceaa0bf5e031
0,1012.0,0.0,1636709008.429357,350.0,a52812e1-32b6-4b59-b8f3-ea50a6b45cac
0,1014.0,0.0,1636709008.434219,350.0,dc5df879-e090-45e6-a50e-cbce7acccdb3
0,1012.0,0.0,1636709008.439082,350.0,2a11336c-09ff-47cd-851e-9d3068827c0b
0,1161.0,0.0,1636709008.443407,350.0,309d5911-f8d9-4bde-a537-76b70464f63e
0,1001.0,0.0,1636709008.447488,350.0,d1b68797-c721-40d4-aa34-3415331441b8
0,1007.0,0.0,1636709008.45158,350.0,1511dbd8-8547-497d-b693-06ddb574c2fc
0,1011.0,0.0,1636709008.455771,350.0,389d5321-6aa4-4168-bea2-2ca0d2e9d34f
0,1092.0,0.0,1636709008.459594,350.0,d4430af5-a15e-4420-8aeb-c7bbd11701cc
0,1002.0,0.0,1636709008.463829,350.0,efd312b4-94d3-410d-b2f6-ebb2414f4587
0,1028.0,0.0,1636709008.467634,350.0,cb3f9e35-e6ef-4dc4-bb5b-af1c8da7bb66
0,1001.0,0.0,1636709008.471634,350.0,8f7426e3-1841-4f4d-857d-09d7b22a1021
0,1002.0,0.0,1636709008.494814,350.0,f4b579b2-c958-47a3-bb5f-1dec2f68db54
0,1001.0,0.0,1636709008.50791,350.0,80049eb0-ef0a-4b11-9206-9128a7e57dac
0,1002.0,0.0,1636709008.512529,350.0,7ee481f9-ddb4-43e4-820f-ae8becd78840
0,1002.0,0.0,1636709008.516911,350.0,ff472644-1433-4175-8814-17b6a901bf7c
0,1001.0,0.0,1636709008.521153,350.0,25b49e34-8efc-43ad-bbe2-f1a49520cfeb
0,1003.0,0.0,1636709008.531537,350.0,c037858c-a9cc-483f-bc46-434ecf6b2a33
0,1001.0,0.0,1636709008.535825,350.0,d51ddf45-ba24-49f2-a721-9969c095a66f
0,1001.0,0.0,1636709008.540836,350.0,664dc03b-6c25-4aa9-a33d-c38d63bcf61e
0,1002.0,0.0,1636709008.545903,350.0,9480f985-528c-4339-b520-ea4240a39de3
0,1002.0,0.0,1636709008.550101,350.0,2a647f03-5b97-4137-9f5a-5fe46ae86611
0,1001.0,0.0,1636709008.555859,350.0,29a202fe-bea1-43d7-8a45-5d1e78c73c21
0,1010.0,0.0,1636709008.566656,350.0,76e6581c-8037-4aed-ab6e-29fa8ffc6600
0,1004.0,0.0,1636709008.576109,350.0,796ec9a0-e5bc-4f36-b0f9-e361514c481e
0,1004.0,0.0,1636709008.586702,350.0,1823029c-6f45-4a93-85e8-bb4070931c26
0,1004.0,0.0,1636709008.591963,350.0,29978a5f-7847-4f3c-b5c8-d9afc24fec3b
0,1001.0,0.0,1636709008.619008,350.0,cd6ab310-c27a-44af-8ac2-22cda9e2f04e
0,1002.0,0.0,1636709008.625317,350.0,84b662d2-1bbe-426b-b52e-9bb8103d1369
0,1029.0,0.0,1636709008.630957,350.0,ec838796-594b-470e-8939-cadd5d7dc646
0,1001.0,0.0,1636709008.636211,350.0,b702a7fd-263c-4ab2-be94-e41ae58473a6
0,1008.0,0.0,1636709008.640306,350.0,bf11466f-5299-408f-8e3e-aee222e11b0a
0,1105.0,0.0,1636709008.656236,350.0,725532c2-91f4-4291-92d7-6a086520cfdf
0,1040.0,0.0,1636709008.661719,350.0,0299fcc3-4b87-424b-9e4b-90ad69d833f0
0,1001.0,0.0,1636709008.66676,350.0,be789655-3d2a-4cc6-8274-3ef6e0b20702
0,1001.0,0.0,1636709008.671925,350.0,f94df4ec-6f83-48d1-a7d9-803c6c47ace8
0,1002.0,0.0,1636709008.676678,350.0,f7f998f1-2a1e-4c5b-a989-89ff35e9b6de
0,1004.0,0.0,1636709008.680997,350.0,9a92aab9-abc1-4288-91e0-ad9396348e9b
0,1001.0,0.0,1636709008.686858,350.0,958c6401-8193-4a8c-8a7e-675d6a8a8e70
0,1001.0,0.0,1636709008.690944,350.0,52989534-0ebf-448a-b0e6-021f8e661b2f
0,1044.0,0.0,1636709008.695068,350.0,e93d08bc-66bc-485e-a33f-6b28a10b2810
0,1005.0,0.0,1636709008.699166,350.0,44e6eed9-7647-4da0-b8e6-e8cab3a3d31e
0,1001.0,0.0,1636709008.703422,350.0,44241db3-e75d-4f79-bb5b-78801c46ed60
0,1007.0,0.0,1636709008.707751,350.0,74ac82ef-877d-4e26-ab68-5a99ce4395e4
0,1003.0,0.0,1636709008.717186,350.0,9f861080-0e68-4fc2-8dcc-68931c69e763
0,1001.0,0.0,1636709008.72131,350.0,5294cf7c-9e18-4215-b174-b5d364dc5037
0,1001.0,0.0,1636709008.726464,350.0,34c45417-79b7-4cb1-9937-28b7250a3ade
0,1105.0,0.0,1636709008.73129,350.0,00f9859e-aa42-4d10-8e4c-cdfc7a51b517
0,1001.0,0.0,1636709008.741592,350.0,b52b0688-275a-422b-a79e-1ddf2258dda2
0,1002.0,0.0,1636709008.745909,350.0,91834f9b-19a7-4de4-9c68-18a94e4a34fb
0,1028.0,0.0,1636709008.757676,350.0,8b13a165-bc5f-4dd6-8ab1-6d9dbcbb7ecb
0,1001.0,0.0,1636709008.778368,350.0,5afb9395-09c6-4df0-85fc-9c6bf929b5b7
0,1078.0,0.0,1636709008.785776,350.0,358c0f29-62a4-4b9b-842d-4879517c81dc
0,6215.0,0.0,1636709008.791753,350.0,7cb82917-14bb-40f0-9c30-7ceea1a4ce5b
0,1001.0,0.0,1636709008.796393,350.0,d4e106ae-94bf-4c0b-a661-247d3802562f
0,1001.0,0.0,1636709008.800538,350.0,2f2f13d1-7ff8-4f75-8687-0c14f85e5031
0,78852.0,0.0,1636709008.804732,350.0,ab31bfad-20fd-4c92-a29b-1826ecc0c226
0,1004.0,0.0,1636709008.809297,350.0,98cece9d-bfcb-44c0-bc74-f8e09ab02c94
0,1001.0,0.0,1636709008.813294,350.0,b1a905fb-4213-4c68-b7ba-b8ed66c51474
0,1006.0,0.0,1636709008.817258,350.0,a5ca72be-9669-4596-937f-960c1e9538c5
0,1020.0,0.0,1636709008.821417,350.0,0db6f7b0-409d-4358-a0c4-c31f4c502696
0,1003.0,0.0,1636709008.830153,350.0,553fab2e-0022-4750-aa59-67a6b023ca36
0,1068.0,0.0,1636709008.83458,350.0,e8956ec1-bcb5-4d74-9114-c159b01adbea
0,1001.0,0.0,1636709008.838456,350.0,633dcaf6-8682-4fb6-8581-58e52b231eb8
0,1010.0,0.0,1636709008.843144,350.0,85a18a1c-e22d-469f-a629-a9d44ed12e2c
0,1003.0,0.0,1636709008.852707,350.0,8050d5ac-b741-4abd-98b1-c4baa3f34a47
0,1025.0,0.0,1636709008.864611,350.0,45946b50-3752-433c-bf2a-4fb5b4ea8e65
0,1001.0,0.0,1636709008.870267,350.0,cb1f8ce5-86f9-45b6-a9c8-0eb47f787e47
0,1001.0,0.0,1636709008.876086,350.0,9b79acc7-3a37-431b-a2ab-4bf58c977c46
0,1038.0,0.0,1636709008.881218,350.0,62c1dfbe-4fd3-47c9-b761-756319554850
0,1001.0,0.0,1636709008.885776,350.0,d3fd179b-7379-433a-a2e6-38450e3ad255
0,1001.0,0.0,1636709008.889814,350.0,7de3d2bc-e252-4680-a6be-30b5ca3987ca
0,1006.0,0.0,1636709008.894498,350.0,b42590c6-4e5b-4705-a224-af35100d9a70
0,1025.0,0.0,1636709008.89843,350.0,ea069ea8-c879-49c9-b347-e19053d9ca52
0,1001.0,0.0,1636709008.906313,350.0,635d8b28-d655-4f33-ba06-61dcbb9d1519
0,1150.0,0.0,1636709008.90237,350.0,f849ded5-8523-405d-b8b9-d65b9a7cbdf5
0,1195.0,0.0,1636709008.910559,350.0,fdd19708-d305-405e-ad8c-61a46654f840
0,1003.0,0.0,1636709008.914775,350.0,89d025da-7f06-4c83-adb4-59c2975bafc3
0,1029.0,0.0,1636709008.920173,350.0,84706cb5-ef21-452b-85ed-2fd87e4d1867
0,1001.0,0.0,1636709008.924275,350.0,0438d9d6-d249-48d9-94d5-f4300ca44da8
0,1001.0,0.0,1636709008.928438,350.0,528f9e58-e185-4a8c-8535-5607afc5b2bc
0,1001.0,0.0,1636709008.932973,350.0,d513ef1e-7462-4c40-86ee-39f628ebb2af
0,1002.0,0.0,1636709008.937019,350.0,6bcc80f0-1464-47b2-b953-80a6beac3b5d
0,1001.0,0.0,1636709008.940924,350.0,2d906a30-94d8-47ac-b7b1-3a1c7faf89ab
0,1148.0,0.0,1636709008.945233,350.0,a37ab1a7-083e-4e61-92ad-af313f4e6cb8
0,1253.0,0.0,1636709008.94904,350.0,83169b55-2ba3-4bfe-b961-c8f14bc16149
0,1009.0,0.0,1636709008.952884,350.0,cddd8bb0-376e-4d40-87af-afd9d3ee3f1d
0,1037.0,0.0,1636709008.957131,350.0,75a17ee4-25af-48ff-842c-8356f5e7d990
0,1001.0,0.0,1636709008.960992,350.0,ca92a00c-5155-4857-a1f7-d852543daf0d
0,1008.0,0.0,1636709008.965423,350.0,7508830b-f847-4b80-a628-06838b308150
0,1004.0,0.0,1636709008.969319,350.0,7cab34c7-a62e-492d-8fb1-bf76fa832647
0,1001.0,0.0,1636709008.973195,350.0,e721fbce-ff6e-4ab9-8598-c7e8782fd301
0,1012.0,0.0,1636709008.977505,350.0,1511dbd8-8547-497d-b693-06ddb574c2fc
0,1002.0,0.0,1636709008.981387,350.0,43e3cd61-4323-47b7-9701-a2db935bf6d3
0,1064.0,0.0,1636709008.993201,350.0,734ab0e5-c31c-468b-b630-1d39f30d9ac5
0,1185.0,0.0,1636709008.99837,350.0,b13ef822-56cf-4e41-8c3c-2ed5e48fa9f6
0,1011.0,0.0,1636709009.004989,350.0,846da228-2f45-4e71-aac3-9558464d9020
0,1002.0,0.0,1636709009.010602,350.0,ca76ccf9-be90-447c-a796-069fa6b992fb
0,1001.0,0.0,1636709009.014576,350.0,a52812e1-32b6-4b59-b8f3-ea50a6b45cac
0,1005.0,0.0,1636709009.01881,350.0,2a11336c-09ff-47cd-851e-9d3068827c0b
0,1003.0,0.0,1636709009.027538,350.0,7ee481f9-ddb4-43e4-820f-ae8becd78840
0,1001.0,0.0,1636709009.031757,350.0,a0ffd74f-ee27-4f9c-9d28-9c9286f58846
0,1002.0,0.0,1636709009.035871,350.0,efd312b4-94d3-410d-b2f6-ebb2414f4587
0,1001.0,0.0,1636709009.040785,350.0,279313d9-fcd8-4fa2-b2f4-e4280489eb64
0,1001.0,0.0,1636709009.045682,350.0,d4430af5-a15e-4420-8aeb-c7bbd11701cc
0,1010.0,0.0,1636709009.060007,350.0,2a647f03-5b97-4137-9f5a-5fe46ae86611
0,1001.0,0.0,1636709009.066417,350.0,309d5911-f8d9-4bde-a537-76b70464f63e
0,1002.0,0.0,1636709009.072284,350.0,65f24408-64ad-4cbe-a42e-14344fee90f1
0,1003.0,0.0,1636709009.07949,350.0,25b49e34-8efc-43ad-bbe2-f1a49520cfeb
0,1004.0,0.0,1636709009.083876,350.0,8f7426e3-1841-4f4d-857d-09d7b22a1021
0,1001.0,0.0,1636709009.087995,350.0,ff472644-1433-4175-8814-17b6a901bf7c
0,1001.0,0.0,1636709009.09252,350.0,f4b579b2-c958-47a3-bb5f-1dec2f68db54
0,1001.0,0.0,1636709009.097057,350.0,29a202fe-bea1-43d7-8a45-5d1e78c73c21
0,1001.0,0.0,1636709009.106092,350.0,cb3f9e35-e6ef-4dc4-bb5b-af1c8da7bb66
0,1042.0,0.0,1636709009.110282,350.0,80049eb0-ef0a-4b11-9206-9128a7e57dac
0,1001.0,0.0,1636709009.115387,350.0,dc5df879-e090-45e6-a50e-cbce7acccdb3
0,1002.0,0.0,1636709009.119992,350.0,9251fa5e-8194-443c-a0f0-ceaa0bf5e031
0,1002.0,0.0,1636709009.124686,350.0,d1b68797-c721-40d4-aa34-3415331441b8
0,1001.0,0.0,1636709009.157231,350.0,389d5321-6aa4-4168-bea2-2ca0d2e9d34f
0,1003.0,0.0,1636709009.172429,350.0,ec838796-594b-470e-8939-cadd5d7dc646
0,1002.0,0.0,1636709009.181097,350.0,b702a7fd-263c-4ab2-be94-e41ae58473a6
0,1001.0,0.0,1636709009.187533,350.0,664dc03b-6c25-4aa9-a33d-c38d63bcf61e
0,1002.0,0.0,1636709009.193786,350.0,c037858c-a9cc-483f-bc46-434ecf6b2a33
0,1003.0,0.0,1636709009.198333,350.0,9a92aab9-abc1-4288-91e0-ad9396348e9b
0,1001.0,0.0,1636709009.202997,350.0,9480f985-528c-4339-b520-ea4240a39de3
0,1001.0,0.0,1636709009.207211,350.0,1823029c-6f45-4a93-85e8-bb4070931c26
0,1003.0,0.0,1636709009.218072,350.0,d51ddf45-ba24-49f2-a721-9969c095a66f
0,1025.0,0.0,1636709009.222194,350.0,52989534-0ebf-448a-b0e6-021f8e661b2f
0,1006.0,0.0,1636709009.227884,350.0,796ec9a0-e5bc-4f36-b0f9-e361514c481e
0,1014.0,0.0,1636709009.233112,350.0,84b662d2-1bbe-426b-b52e-9bb8103d1369
0,1001.0,0.0,1636709009.237905,350.0,958c6401-8193-4a8c-8a7e-675d6a8a8e70
0,1005.0,0.0,1636709009.241738,350.0,44241db3-e75d-4f79-bb5b-78801c46ed60
0,1013.0,0.0,1636709009.2456,350.0,be789655-3d2a-4cc6-8274-3ef6e0b20702
0,1001.0,0.0,1636709009.250138,350.0,76e6581c-8037-4aed-ab6e-29fa8ffc6600
0,1001.0,0.0,1636709009.254019,350.0,bf11466f-5299-408f-8e3e-aee222e11b0a
0,1004.0,0.0,1636709009.257857,350.0,cd6ab310-c27a-44af-8ac2-22cda9e2f04e
0,1874.0,0.0,1636709009.262138,350.0,f94df4ec-6f83-48d1-a7d9-803c6c47ace8
0,1068.0,0.0,1636709009.265936,350.0,5294cf7c-9e18-4215-b174-b5d364dc5037
0,1001.0,0.0,1636709009.270244,350.0,e93d08bc-66bc-485e-a33f-6b28a10b2810
0,1063.0,0.0,1636709009.274095,350.0,0299fcc3-4b87-424b-9e4b-90ad69d833f0
0,1003.0,0.0,1636709009.27822,350.0,29978a5f-7847-4f3c-b5c8-d9afc24fec3b
0,1008.0,0.0,1636709009.282253,350.0,9f861080-0e68-4fc2-8dcc-68931c69e763
0,1001.0,0.0,1636709009.28627,350.0,f7f998f1-2a1e-4c5b-a989-89ff35e9b6de
0,1001.0,0.0,1636709009.319744,350.0,725532c2-91f4-4291-92d7-6a086520cfdf
0,1006.0,0.0,1636709009.32786,350.0,74ac82ef-877d-4e26-ab68-5a99ce4395e4
0,1001.0,0.0,1636709009.335152,350.0,91834f9b-19a7-4de4-9c68-18a94e4a34fb
0,1001.0,0.0,1636709009.33976,350.0,44e6eed9-7647-4da0-b8e6-e8cab3a3d31e
0,1051.0,0.0,1636709009.343787,350.0,8b13a165-bc5f-4dd6-8ab1-6d9dbcbb7ecb
0,1013.0,0.0,1636709009.34777,350.0,5afb9395-09c6-4df0-85fc-9c6bf929b5b7
0,1004.0,0.0,1636709009.352146,350.0,34c45417-79b7-4cb1-9937-28b7250a3ade
0,1002.0,0.0,1636709009.356031,350.0,0db6f7b0-409d-4358-a0c4-c31f4c502696
0,1001.0,0.0,1636709009.364436,350.0,b52b0688-275a-422b-a79e-1ddf2258dda2
0,1001.0,0.0,1636709009.374845,350.0,d4e106ae-94bf-4c0b-a661-247d3802562f
0,1001.0,0.0,1636709009.385394,350.0,00f9859e-aa42-4d10-8e4c-cdfc7a51b517
0,1004.0,0.0,1636709009.408796,350.0,8050d5ac-b741-4abd-98b1-c4baa3f34a47
0,1146.0,0.0,1636709009.427427,350.0,85a18a1c-e22d-469f-a629-a9d44ed12e2c
0,1042.0,0.0,1636709009.43415,350.0,b1a905fb-4213-4c68-b7ba-b8ed66c51474
0,1011.0,0.0,1636709009.439785,350.0,45946b50-3752-433c-bf2a-4fb5b4ea8e65
0,1002.0,0.0,1636709009.44452,350.0,cb1f8ce5-86f9-45b6-a9c8-0eb47f787e47
0,1001.0,0.0,1636709009.449005,350.0,7cb82917-14bb-40f0-9c30-7ceea1a4ce5b
0,1001.0,0.0,1636709009.453106,350.0,a5ca72be-9669-4596-937f-960c1e9538c5
0,1002.0,0.0,1636709009.45743,350.0,98cece9d-bfcb-44c0-bc74-f8e09ab02c94
0,1024.0,0.0,1636709009.461751,350.0,358c0f29-62a4-4b9b-842d-4879517c81dc
0,1001.0,0.0,1636709009.467677,350.0,ab31bfad-20fd-4c92-a29b-1826ecc0c226
0,1001.0,0.0,1636709009.472231,350.0,553fab2e-0022-4750-aa59-67a6b023ca36
0,1006.0,0.0,1636709009.476157,350.0,9b79acc7-3a37-431b-a2ab-4bf58c977c46
0,1001.0,0.0,1636709009.480199,350.0,633dcaf6-8682-4fb6-8581-58e52b231eb8
0,9665.0,0.0,1636709009.484602,350.0,2f2f13d1-7ff8-4f75-8687-0c14f85e5031
0,1002.0,0.0,1636709009.489528,350.0,d3fd179b-7379-433a-a2e6-38450e3ad255
0,1004.0,0.0,1636709009.493483,350.0,6bcc80f0-1464-47b2-b953-80a6beac3b5d
0,1001.0,0.0,1636709009.501587,350.0,0438d9d6-d249-48d9-94d5-f4300ca44da8
0,1001.0,0.0,1636709009.505693,350.0,75a17ee4-25af-48ff-842c-8356f5e7d990
0,1597.0,0.0,1636709009.5096,350.0,635d8b28-d655-4f33-ba06-61dcbb9d1519
0,1002.0,0.0,1636709009.513816,350.0,d513ef1e-7462-4c40-86ee-39f628ebb2af
0,1020.0,0.0,1636709009.517775,350.0,e8956ec1-bcb5-4d74-9114-c159b01adbea
0,1004.0,0.0,1636709009.522015,350.0,62c1dfbe-4fd3-47c9-b761-756319554850
0,1001.0,0.0,1636709009.52593,350.0,89d025da-7f06-4c83-adb4-59c2975bafc3
0,1005.0,0.0,1636709009.530092,350.0,7de3d2bc-e252-4680-a6be-30b5ca3987ca
0,1024.0,0.0,1636709009.53453,350.0,e721fbce-ff6e-4ab9-8598-c7e8782fd301
0,1001.0,0.0,1636709009.538414,350.0,43e3cd61-4323-47b7-9701-a2db935bf6d3
0,1010.0,0.0,1636709009.542297,350.0,b42590c6-4e5b-4705-a224-af35100d9a70
0,1001.0,0.0,1636709009.546758,350.0,528f9e58-e185-4a8c-8535-5607afc5b2bc
0,1373.0,0.0,1636709009.550644,350.0,a37ab1a7-083e-4e61-92ad-af313f4e6cb8
0,1001.0,0.0,1636709009.554484,350.0,2a11336c-09ff-47cd-851e-9d3068827c0b
0,1001.0,0.0,1636709009.558889,350.0,7508830b-f847-4b80-a628-06838b308150
0,1007.0,0.0,1636709009.562824,350.0,734ab0e5-c31c-468b-b630-1d39f30d9ac5
0,1023.0,0.0,1636709009.566664,350.0,84706cb5-ef21-452b-85ed-2fd87e4d1867
0,1010.0,0.0,1636709009.582338,350.0,f849ded5-8523-405d-b8b9-d65b9a7cbdf5
0,1002.0,0.0,1636709009.587767,350.0,cddd8bb0-376e-4d40-87af-afd9d3ee3f1d
0,1007.0,0.0,1636709009.598365,350.0,ea069ea8-c879-49c9-b347-e19053d9ca52
0,1001.0,0.0,1636709009.609643,350.0,2d906a30-94d8-47ac-b7b1-3a1c7faf89ab
0,1004.0,0.0,1636709009.615279,350.0,fdd19708-d305-405e-ad8c-61a46654f840
0,1001.0,0.0,1636709009.621155,350.0,a0ffd74f-ee27-4f9c-9d28-9c9286f58846
0,1001.0,0.0,1636709009.627183,350.0,83169b55-2ba3-4bfe-b961-c8f14bc16149
0,1001.0,0.0,1636709009.631261,350.0,1511dbd8-8547-497d-b693-06ddb574c2fc
0,1001.0,0.0,1636709009.635668,350.0,846da228-2f45-4e71-aac3-9558464d9020
0,1003.0,0.0,1636709009.639718,350.0,f4b579b2-c958-47a3-bb5f-1dec2f68db54
0,1001.0,0.0,1636709009.644062,350.0,ca92a00c-5155-4857-a1f7-d852543daf0d
0,1001.0,0.0,1636709009.648027,350.0,7cab34c7-a62e-492d-8fb1-bf76fa832647
0,1001.0,0.0,1636709009.652506,350.0,d4430af5-a15e-4420-8aeb-c7bbd11701cc
0,1004.0,0.0,1636709009.656362,350.0,279313d9-fcd8-4fa2-b2f4-e4280489eb64
0,1011.0,0.0,1636709009.660229,350.0,9251fa5e-8194-443c-a0f0-ceaa0bf5e031
